Domain Code;Domain;Area Code;Area;Element Code;Element;Item Code;Item;Year Code;Year;Unit;Value;Flag;Flag Description
GU;Manure applied to Soils;138;Mexico;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2014;2014;kg;93037264.13;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;145;Micronesia (Federated States of);72381;Manure applied to soils (N content);1755;All Animals;2000;2000;kg;335102.789;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;145;Micronesia (Federated States of);72381;Manure applied to soils (N content);1755;All Animals;2006;2006;kg;335467.0347;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;145;Micronesia (Federated States of);72381;Manure applied to soils (N content);1755;All Animals;2010;2010;kg;346441.3136;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;145;Micronesia (Federated States of);72381;Manure applied to soils (N content);1755;All Animals;2014;2014;kg;373146.5246;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;145;Micronesia (Federated States of);723812;Manure applied to soils that leaches (N content);1755;All Animals;2000;2000;kg;100530.8367;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;145;Micronesia (Federated States of);723812;Manure applied to soils that leaches (N content);1755;All Animals;2006;2006;kg;100640.1104;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;145;Micronesia (Federated States of);723812;Manure applied to soils that leaches (N content);1755;All Animals;2010;2010;kg;103932.3941;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;145;Micronesia (Federated States of);723812;Manure applied to soils that leaches (N content);1755;All Animals;2014;2014;kg;111943.9574;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;145;Micronesia (Federated States of);723811;Manure applied to soils that volatilises (N content);1755;All Animals;2000;2000;kg;67020.5578;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;145;Micronesia (Federated States of);723811;Manure applied to soils that volatilises (N content);1755;All Animals;2006;2006;kg;67093.4069;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;145;Micronesia (Federated States of);723811;Manure applied to soils that volatilises (N content);1755;All Animals;2010;2010;kg;69288.2627;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;145;Micronesia (Federated States of);723811;Manure applied to soils that volatilises (N content);1755;All Animals;2014;2014;kg;74629.3049;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;141;Mongolia;72381;Manure applied to soils (N content);1755;All Animals;2000;2000;kg;107061044.8;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;141;Mongolia;72381;Manure applied to soils (N content);1755;All Animals;2006;2006;kg;85559933.25;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;141;Mongolia;72381;Manure applied to soils (N content);1755;All Animals;2010;2010;kg;78672042.8;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;141;Mongolia;72381;Manure applied to soils (N content);1755;All Animals;2014;2014;kg;123158714.9;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;141;Mongolia;723812;Manure applied to soils that leaches (N content);1755;All Animals;2000;2000;kg;32118313.43;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;141;Mongolia;723812;Manure applied to soils that leaches (N content);1755;All Animals;2006;2006;kg;25667979.98;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;141;Mongolia;723812;Manure applied to soils that leaches (N content);1755;All Animals;2010;2010;kg;23601612.84;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;141;Mongolia;723812;Manure applied to soils that leaches (N content);1755;All Animals;2014;2014;kg;36947614.46;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;141;Mongolia;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2000;2000;kg;21412208.95;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;141;Mongolia;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2006;2006;kg;17111986.65;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;141;Mongolia;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2010;2010;kg;15734408.56;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;141;Mongolia;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2014;2014;kg;24631742.97;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;273;Montenegro;72381;Manure applied to soils (N content);1755;All Animals;2006;2006;kg;6194170.326;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;273;Montenegro;72381;Manure applied to soils (N content);1755;All Animals;2010;2010;kg;5316285.199;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;273;Montenegro;72381;Manure applied to soils (N content);1755;All Animals;2014;2014;kg;5040061.914;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;273;Montenegro;723812;Manure applied to soils that leaches (N content);1755;All Animals;2006;2006;kg;1858251.098;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;273;Montenegro;723812;Manure applied to soils that leaches (N content);1755;All Animals;2010;2010;kg;1594885.56;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;273;Montenegro;723812;Manure applied to soils that leaches (N content);1755;All Animals;2014;2014;kg;1512018.574;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;273;Montenegro;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2006;2006;kg;1238834.065;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;273;Montenegro;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2010;2010;kg;1063257.04;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;273;Montenegro;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2014;2014;kg;1008012.383;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;142;Montserrat;72381;Manure applied to soils (N content);1755;All Animals;2000;2000;kg;126316.2577;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;142;Montserrat;72381;Manure applied to soils (N content);1755;All Animals;2006;2006;kg;124700.8456;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;142;Montserrat;72381;Manure applied to soils (N content);1755;All Animals;2010;2010;kg;116655.3126;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;142;Montserrat;72381;Manure applied to soils (N content);1755;All Animals;2014;2014;kg;128973.5817;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;142;Montserrat;723812;Manure applied to soils that leaches (N content);1755;All Animals;2000;2000;kg;37894.8773;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;142;Montserrat;723812;Manure applied to soils that leaches (N content);1755;All Animals;2006;2006;kg;37410.2537;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;142;Montserrat;723812;Manure applied to soils that leaches (N content);1755;All Animals;2010;2010;kg;34996.5938;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;142;Montserrat;723812;Manure applied to soils that leaches (N content);1755;All Animals;2014;2014;kg;38692.0745;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;142;Montserrat;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2000;2000;kg;25263.2515;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;142;Montserrat;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2006;2006;kg;24940.1691;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;142;Montserrat;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2010;2010;kg;23331.0625;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;142;Montserrat;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2014;2014;kg;25794.7163;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;143;Morocco;72381;Manure applied to soils (N content);1755;All Animals;2000;2000;kg;25881971.23;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;143;Morocco;72381;Manure applied to soils (N content);1755;All Animals;2006;2006;kg;28399098.16;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;143;Morocco;72381;Manure applied to soils (N content);1755;All Animals;2010;2010;kg;31397743.46;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;143;Morocco;72381;Manure applied to soils (N content);1755;All Animals;2014;2014;kg;35070400.05;A;Aggregate, may include official, semi-official, estimated or calculated data
