"","X.2","X.1","X","Area","Item","Year","Area_harvested_ha","Production_t","kj_t_crop"
"3333",57108,736936,736936,"Thailand","RICE, PADDY",2006,10165155,29990602,11723040
"3334",57109,736940,736940,"Thailand","RICE, PADDY",2010,11932320,35702946,11723040
"3335",57110,736944,736944,"Thailand","RICE, PADDY",2014,10664923,32620160,11723040
"3336",57135,737313,737313,"Thailand","SORGHUM",2000,85440,147825,14360724
"3337",57136,737319,737319,"Thailand","SORGHUM",2006,32278,53085,14360724
"3338",57137,737323,737323,"Thailand","SORGHUM",2010,28178,54030,14360724
"3339",57138,737327,737327,"Thailand","SORGHUM",2014,23740,45699,14360724
"3340",57139,737369,737369,"Thailand","SOYBEANS",2000,215014,312432,14025780
"3341",57140,737375,737375,"Thailand","SOYBEANS",2006,137640,217298,14025780
"3342",57141,737379,737379,"Thailand","SOYBEANS",2010,89760,158833,14025780
"3343",57142,737383,737383,"Thailand","SOYBEANS",2014,35067,58295,14025780
"3344",57147,737481,737481,"Thailand","SUGAR CANE",2000,913639,54052125,1256040
"3345",57148,737487,737487,"Thailand","SUGAR CANE",2006,965333,47658097,1256040
"3346",57149,737491,737491,"Thailand","SUGAR CANE",2010,1009583,68807800,1256040
"3347",57150,737495,737495,"Thailand","SUGAR CANE",2014,1353025,103697005,1256040
"3348",57151,737537,737537,"Thailand","SUNFLOWER SEED",2000,68450,50568,12895344
"3349",57152,737543,737543,"Thailand","SUNFLOWER SEED",2006,33221,24229,12895344
"3350",57153,737547,737547,"Thailand","SUNFLOWER SEED",2010,27063,23631,12895344
"3351",57154,737551,737551,"Thailand","SUNFLOWER SEED",2014,16374,19526,12895344
"3352",57196,738127,738127,"Thailand","WHEAT",2000,1136,800,13983912
"3353",57197,738133,738133,"Thailand","WHEAT",2006,1256,1000,13983912
"3354",57198,738137,738137,"Thailand","WHEAT",2010,1241,1087,13983912
"3355",57199,738141,738141,"Thailand","WHEAT",2014,1243,1337,13983912
"3356",57705,742636,742636,"Togo","CASSAVA",2000,123941,700697,4563612
"3357",57706,742642,742642,"Togo","CASSAVA",2006,136584,767366,4563612
"3358",57707,742646,742646,"Togo","CASSAVA",2010,147336,908755,4563612
"3359",57708,742650,742650,"Togo","CASSAVA",2014,282589,1153109,4563612
"3360",57775,743584,743584,"Togo","GROUNDNUTS, WITH SHELL",2000,53894,25976,17333352
"3361",57776,743590,743590,"Togo","GROUNDNUTS, WITH SHELL",2006,52062,39285,17333352
"3362",57777,743594,743594,"Togo","GROUNDNUTS, WITH SHELL",2010,69621,46496,17333352
"3363",57778,743598,743598,"Togo","GROUNDNUTS, WITH SHELL",2014,61120,40663,17333352
"3364",57784,743703,743703,"Togo","MAIZE",2000,401053,482055,14905008
"3365",57785,743709,743709,"Togo","MAIZE",2006,470384,543342,14905008
"3366",57786,743713,743713,"Togo","MAIZE",2010,534572,638129,14905008
"3367",57787,743717,743717,"Togo","MAIZE",2014,696588,833044,14905008
"3368",57789,743768,743768,"Togo","MILLET",2000,79580,37372,14235120
"3369",57790,743774,743774,"Togo","MILLET",2006,65855,43747,14235120
"3370",57791,743778,743778,"Togo","MILLET",2010,73776,51265,14235120
"3371",57792,743782,743782,"Togo","MILLET",2014,28081,17542,14235120
"3372",57798,743888,743888,"Togo","OIL PALM FRUIT",2000,13500,115000,6615144
"3373",57799,743894,743894,"Togo","OIL PALM FRUIT",2006,14100,120000,6615144
"3374",57800,743898,743898,"Togo","OIL PALM FRUIT",2010,17250,146500,6615144
"3375",57801,743902,743902,"Togo","OIL PALM FRUIT",2014,16873,145296,6615144
"3376",57819,744168,744168,"Togo","PALM KERNELS",2000,NA,21000,21520152
"3377",57820,744174,744174,"Togo","PALM KERNELS",2006,NA,32400,21520152
"3378",57821,744178,744178,"Togo","PALM KERNELS",2010,NA,41011,21520152
"3379",57822,744182,744182,"Togo","PALM KERNELS",2014,NA,41000,21520152
"3380",57835,744391,744391,"Togo","RICE, PADDY",2000,32413,62306,11723040
"3381",57836,744397,744397,"Togo","RICE, PADDY",2006,30723,76284,11723040
"3382",57837,744401,744401,"Togo","RICE, PADDY",2010,47403,110109,11723040
"3383",57838,744405,744405,"Togo","RICE, PADDY",2014,83892,147930,11723040
"3384",57855,744654,744654,"Togo","SORGHUM",2000,183149,155401,14360724
"3385",57856,744660,744660,"Togo","SORGHUM",2006,215456,221155,14360724
"3386",57857,744664,744664,"Togo","SORGHUM",2010,223595,244674,14360724
"3387",57858,744668,744668,"Togo","SORGHUM",2014,323739,307579,14360724
"3388",57859,744710,744710,"Togo","SOYBEANS",2000,NA,NA,14025780
"3389",57860,744716,744716,"Togo","SOYBEANS",2006,550,225,14025780
"3390",57861,744720,744720,"Togo","SOYBEANS",2010,5000,2000,14025780
"3391",57862,744724,744724,"Togo","SOYBEANS",2014,3744,1758,14025780
"3392",58627,755058,755058,"Turkey","BARLEY",2000,3518718,8e+06,13900176
"3393",58628,755064,755064,"Turkey","BARLEY",2006,3641580,9551000,13900176
"3394",58629,755068,755068,"Turkey","BARLEY",2010,2999802,7250000,13900176
"3395",58630,755072,755072,"Turkey","BARLEY",2014,2718950,6300000,13900176
"3396",58775,757096,757096,"Turkey","GROUNDNUTS, WITH SHELL",2000,28298,78000,17333352
"3397",58776,757102,757102,"Turkey","GROUNDNUTS, WITH SHELL",2006,22490,77454,17333352
"3398",58777,757106,757106,"Turkey","GROUNDNUTS, WITH SHELL",2010,27440,97310,17333352
"3399",58778,757110,757110,"Turkey","GROUNDNUTS, WITH SHELL",2014,33327,123600,17333352
"3400",58815,757656,757656,"Turkey","MAIZE",2000,552820,2300000,14905008
"3401",58816,757662,757662,"Turkey","MAIZE",2006,528284,3811000,14905008
"3402",58817,757666,757666,"Turkey","MAIZE",2010,593552,4310000,14905008
"3403",58818,757670,757670,"Turkey","MAIZE",2014,655663,5950000,14905008
"3404",58827,757803,757803,"Turkey","MILLET",2000,2990,5300,14235120
"3405",58828,757809,757809,"Turkey","MILLET",2006,3598,6955,14235120
"3406",58829,757813,757813,"Turkey","MILLET",2010,2933,6772,14235120
"3407",58830,757817,757817,"Turkey","MILLET",2014,2637,6744,14235120
"3408",58903,758823,758823,"Turkey","POTATOES",2000,203593,5370000,2805156
"3409",58904,758829,758829,"Turkey","POTATOES",2006,159278,4397305,2805156
"3410",58905,758833,758833,"Turkey","POTATOES",2010,140685,4548383,2805156
"3411",58906,758837,758837,"Turkey","POTATOES",2014,128392,4166000,2805156
"3412",58923,759103,759103,"Turkey","RAPESEED",2000,82,187,20682792
"3413",58924,759109,759109,"Turkey","RAPESEED",2006,5014,12615,20682792
"3414",58925,759113,759113,"Turkey","RAPESEED",2010,31232,106450,20682792
"3415",58926,759117,759117,"Turkey","RAPESEED",2014,32133,110000,20682792
"3416",58927,759159,759159,"Turkey","RICE, PADDY",2000,57859,350000,11723040
"3417",58928,759165,759165,"Turkey","RICE, PADDY",2006,99043,696000,11723040
"3418",58929,759169,759169,"Turkey","RICE, PADDY",2010,98966,860000,11723040
"3419",58930,759173,759173,"Turkey","RICE, PADDY",2014,110880,830000,11723040
"3420",58935,759271,759271,"Turkey","RYE",2000,146919,260000,13355892
"3421",58936,759277,759277,"Turkey","RYE",2006,131194,271000,13355892
"3422",58937,759281,759281,"Turkey","RYE",2010,140905,365560,13355892
"3423",58938,759285,759285,"Turkey","RYE",2014,113176,3e+05,13355892
"3424",58951,759495,759495,"Turkey","SORGHUM",2000,NA,NA,14360724
"3425",58952,759501,759501,"Turkey","SORGHUM",2006,88,229,14360724
"3426",58953,759505,759505,"Turkey","SORGHUM",2010,31,220,14360724
"3427",58954,759509,759509,"Turkey","SORGHUM",2014,20,81,14360724
"3428",58955,759551,759551,"Turkey","SOYBEANS",2000,15000,44500,14025780
"3429",58956,759557,759557,"Turkey","SOYBEANS",2006,11918,47300,14025780
"3430",58957,759561,759561,"Turkey","SOYBEANS",2010,23472,86540,14025780
"3431",58958,759565,759565,"Turkey","SOYBEANS",2014,34317,150000,14025780
"3432",58979,759887,759887,"Turkey","SUNFLOWER SEED",2000,542000,8e+05,12895344
"3433",58980,759893,759893,"Turkey","SUNFLOWER SEED",2006,585400,1118000,12895344
"3434",58981,759897,759897,"Turkey","SUNFLOWER SEED",2010,641343,1320000,12895344
"3435",58982,759901,759901,"Turkey","SUNFLOWER SEED",2014,653323,1637900,12895344
"3436",59039,760705,760705,"Turkey","WHEAT",2000,9159036,2.1e+07,13983912
"3437",59040,760711,760711,"Turkey","WHEAT",2006,8480730,20010000,13983912
"3438",59041,760715,760715,"Turkey","WHEAT",2010,8063070,19674000,13983912
"3439",59042,760719,760719,"Turkey","WHEAT",2014,7820750,1.9e+07,13983912
"3440",59443,764951,764951,"Ukraine","BARLEY",2000,3689100,6871900,13900176
"3441",59444,764957,764957,"Ukraine","BARLEY",2006,5236200,11341200,13900176
"3442",59445,764961,764961,"Ukraine","BARLEY",2010,4316900,8484900,13900176
"3443",59446,764965,764965,"Ukraine","BARLEY",2014,3003100,9046060,13900176
"3444",59610,766000,766000,"Ukraine","MAIZE",2000,1278800,3848100,14905008
"3445",59611,766006,766006,"Ukraine","MAIZE",2006,1720300,6425600,14905008
"3446",59612,766010,766010,"Ukraine","MAIZE",2010,2647600,11953000,14905008
"3447",59613,766014,766014,"Ukraine","MAIZE",2014,4626900,28496810,14905008
"3448",59614,766025,766025,"Ukraine","MAIZE, GREEN",2000,100,1000,2344608
"3449",59615,766031,766031,"Ukraine","MAIZE, GREEN",2006,500,8500,2344608
"3450",59616,766035,766035,"Ukraine","MAIZE, GREEN",2010,510,8300,2344608
"3451",59617,766039,766039,"Ukraine","MAIZE, GREEN",2014,70900,1149630,2344608
"3452",59622,766075,766075,"Ukraine","MILLET",2000,366500,426100,14235120
"3453",59623,766081,766081,"Ukraine","MILLET",2006,114500,123500,14235120
"3454",59624,766085,766085,"Ukraine","MILLET",2010,85300,117100,14235120
"3455",59625,766089,766089,"Ukraine","MILLET",2014,98900,177990,14235120
"3456",59682,766446,766446,"Ukraine","POTATOES",2000,1631000,19838100,2805156
"3457",59683,766452,766452,"Ukraine","POTATOES",2006,1461500,19467100,2805156
"3458",59684,766456,766456,"Ukraine","POTATOES",2010,1411900,18705000,2805156
"3459",59685,766460,766460,"Ukraine","POTATOES",2014,1342800,23693350,2805156
"3460",59702,766571,766571,"Ukraine","RAPESEED",2000,156700,131800,20682792
"3461",59703,766577,766577,"Ukraine","RAPESEED",2006,386800,605700,20682792
"3462",59704,766581,766581,"Ukraine","RAPESEED",2010,862500,1469700,20682792
"3463",59705,766585,766585,"Ukraine","RAPESEED",2014,865300,2198020,20682792
"3464",59710,766621,766621,"Ukraine","RICE, PADDY",2000,25200,89700,11723040
"3465",59711,766627,766627,"Ukraine","RICE, PADDY",2006,21600,99500,11723040
"3466",59712,766631,766631,"Ukraine","RICE, PADDY",2010,29300,148000,11723040
"3467",59713,766635,766635,"Ukraine","RICE, PADDY",2014,10200,50880,11723040
"3468",59718,766671,766671,"Ukraine","RYE",2000,638100,968300,13355892
"3469",59719,766677,766677,"Ukraine","RYE",2006,359600,583600,13355892
"3470",59720,766681,766681,"Ukraine","RYE",2010,279100,464900,13355892
"3471",59721,766685,766685,"Ukraine","RYE",2014,185100,478000,13355892
"3472",59726,766721,766721,"Ukraine","SORGHUM",2000,14400,16500,14360724
"3473",59727,766727,766727,"Ukraine","SORGHUM",2006,34400,63940,14360724
"3474",59728,766731,766731,"Ukraine","SORGHUM",2010,28700,61400,14360724
"3475",59729,766735,766735,"Ukraine","SORGHUM",2014,83100,224210,14360724
"3476",59730,766746,766746,"Ukraine","SOYBEANS",2000,60600,64400,14025780
"3477",59731,766752,766752,"Ukraine","SOYBEANS",2006,714800,889600,14025780
"3478",59732,766756,766756,"Ukraine","SOYBEANS",2010,1036700,1680200,14025780
"3479",59733,766760,766760,"Ukraine","SOYBEANS",2014,1792900,3881930,14025780
"3480",59746,766847,766847,"Ukraine","SUNFLOWER SEED",2000,2841600,3457400,12895344
"3481",59747,766853,766853,"Ukraine","SUNFLOWER SEED",2006,3911700,5324300,12895344
"3482",59748,766857,766857,"Ukraine","SUNFLOWER SEED",2010,4526000,6771500,12895344
"3483",59749,766861,766861,"Ukraine","SUNFLOWER SEED",2014,5212200,10133750,12895344
"3484",59786,767097,767097,"Ukraine","WHEAT",2000,5161600,10197000,13983912
"3485",59787,767103,767103,"Ukraine","WHEAT",2006,5511000,13947300,13983912
"3486",59788,767107,767107,"Ukraine","WHEAT",2010,6284100,16851300,13983912
"3487",59789,767111,767111,"Ukraine","WHEAT",2014,6010600,24113970,13983912
"3488",60162,772014,772014,"United_Republic_of_Tanzania","BARLEY",2000,3500,9000,13900176
"3489",60163,772020,772020,"United_Republic_of_Tanzania","BARLEY",2006,9000,20590,13900176
"3490",60164,772024,772024,"United_Republic_of_Tanzania","BARLEY",2010,7568,15228,13900176
"3491",60165,772028,772028,"United_Republic_of_Tanzania","BARLEY",2014,6867,11400,13900176
"3492",60186,772350,772350,"United_Republic_of_Tanzania","CASSAVA",2000,809700,5342110,4563612
"3493",60187,772356,772356,"United_Republic_of_Tanzania","CASSAVA",2006,993171,6158300,4563612
"3494",60188,772360,772360,"United_Republic_of_Tanzania","CASSAVA",2010,873000,4547940,4563612
"3495",60189,772364,772364,"United_Republic_of_Tanzania","CASSAVA",2014,800454,4992759,4563612
"3496",60286,773736,773736,"United_Republic_of_Tanzania","GROUNDNUTS, WITH SHELL",2000,117000,52000,17333352
"3497",60287,773742,773742,"United_Republic_of_Tanzania","GROUNDNUTS, WITH SHELL",2006,480000,350000,17333352
"3498",60288,773746,773746,"United_Republic_of_Tanzania","GROUNDNUTS, WITH SHELL",2010,482310,465290,17333352
"3499",60289,773750,773750,"United_Republic_of_Tanzania","GROUNDNUTS, WITH SHELL",2014,1619500,1635335,17333352
"3500",60294,773848,773848,"United_Republic_of_Tanzania","MAIZE",2000,1017600,1965400,14905008
"3501",60295,773854,773854,"United_Republic_of_Tanzania","MAIZE",2006,2570147,3423020,14905008
"3502",60296,773858,773858,"United_Republic_of_Tanzania","MAIZE",2010,3050710,4733070,14905008
"3503",60297,773862,773862,"United_Republic_of_Tanzania","MAIZE",2014,4146000,6737197,14905008
"3504",60298,773904,773904,"United_Republic_of_Tanzania","MAIZE, GREEN",2000,7160,28458,2344608
"3505",60299,773910,773910,"United_Republic_of_Tanzania","MAIZE, GREEN",2006,9514,35934,2344608
"3506",60300,773914,773914,"United_Republic_of_Tanzania","MAIZE, GREEN",2010,14000,48000,2344608
"3507",60301,773918,773918,"United_Republic_of_Tanzania","MAIZE, GREEN",2014,13231,48379,2344608
"3508",60306,774016,774016,"United_Republic_of_Tanzania","MILLET",2000,251900,219000,14235120
"3509",60307,774022,774022,"United_Republic_of_Tanzania","MILLET",2006,325000,246665,14235120
"3510",60308,774026,774026,"United_Republic_of_Tanzania","MILLET",2010,345855,350870,14235120
"3511",60309,774030,774030,"United_Republic_of_Tanzania","MILLET",2014,365300,362750,14235120
"3512",60318,774184,774184,"United_Republic_of_Tanzania","OIL PALM FRUIT",2000,4500,64000,6615144
"3513",60319,774190,774190,"United_Republic_of_Tanzania","OIL PALM FRUIT",2006,4500,65000,6615144
"3514",60320,774194,774194,"United_Republic_of_Tanzania","OIL PALM FRUIT",2010,4800,69500,6615144
"3515",60321,774198,774198,"United_Republic_of_Tanzania","OIL PALM FRUIT",2014,5204,72787,6615144
"3516",60346,774570,774570,"United_Republic_of_Tanzania","PALM KERNELS",2000,NA,7680,21520152
"3517",60347,774576,774576,"United_Republic_of_Tanzania","PALM KERNELS",2006,NA,7121,21520152
"3518",60348,774580,774580,"United_Republic_of_Tanzania","PALM KERNELS",2010,NA,9000,21520152
"3519",60349,774584,774584,"United_Republic_of_Tanzania","PALM KERNELS",2014,NA,11428,21520152
"3520",60382,775072,775072,"United_Republic_of_Tanzania","POTATOES",2000,76219,600712,2805156
"3521",60383,775078,775078,"United_Republic_of_Tanzania","POTATOES",2006,126000,660000,2805156
"3522",60384,775082,775082,"United_Republic_of_Tanzania","POTATOES",2010,172970,1472560,2805156
"3523",60385,775086,775086,"United_Republic_of_Tanzania","POTATOES",2014,189635,1738017,2805156
"3524",60398,775296,775296,"United_Republic_of_Tanzania","RICE, PADDY",2000,415600,781538,11723040
"3525",60399,775302,775302,"United_Republic_of_Tanzania","RICE, PADDY",2006,633770,1206154,11723040
"3526",60400,775306,775306,"United_Republic_of_Tanzania","RICE, PADDY",2010,1136290,2650120,11723040
"3527",60401,775310,775310,"United_Republic_of_Tanzania","RICE, PADDY",2014,957218,2621034,11723040
"3528",60426,775688,775688,"United_Republic_of_Tanzania","SORGHUM",2000,736200,598200,14360724
"3529",60427,775694,775694,"United_Republic_of_Tanzania","SORGHUM",2006,715884,711631,14360724
"3530",60428,775698,775698,"United_Republic_of_Tanzania","SORGHUM",2010,618370,798540,14360724
"3531",60429,775702,775702,"United_Republic_of_Tanzania","SORGHUM",2014,851478,883195,14360724
"3532",60430,775744,775744,"United_Republic_of_Tanzania","SOYBEANS",2000,2161,1493,14025780
"3533",60431,775750,775750,"United_Republic_of_Tanzania","SOYBEANS",2006,5500,5000,14025780
"3534",60432,775754,775754,"United_Republic_of_Tanzania","SOYBEANS",2010,3570,3100,14025780
"3535",60433,775758,775758,"United_Republic_of_Tanzania","SOYBEANS",2014,5907,6025,14025780
"3536",60434,775800,775800,"United_Republic_of_Tanzania","SUGAR CANE",2000,15000,1355000,1256040
"3537",60435,775806,775806,"United_Republic_of_Tanzania","SUGAR CANE",2006,21000,2480000,1256040
"3538",60436,775810,775810,"United_Republic_of_Tanzania","SUGAR CANE",2010,48218,2788642,1256040
"3539",60437,775814,775814,"United_Republic_of_Tanzania","SUGAR CANE",2014,55985,2800000,1256040
"3540",60438,775856,775856,"United_Republic_of_Tanzania","SUNFLOWER SEED",2000,210000,135000,12895344
"3541",60439,775862,775862,"United_Republic_of_Tanzania","SUNFLOWER SEED",2006,380000,250000,12895344
"3542",60440,775866,775866,"United_Republic_of_Tanzania","SUNFLOWER SEED",2010,431540,313110,12895344
"3543",60441,775870,775870,"United_Republic_of_Tanzania","SUNFLOWER SEED",2014,1721875,2755000,12895344
"3544",60478,776416,776416,"United_Republic_of_Tanzania","WHEAT",2000,71700,32700,13983912
"3545",60479,776422,776422,"United_Republic_of_Tanzania","WHEAT",2006,53224,110000,13983912
"3546",60480,776426,776426,"United_Republic_of_Tanzania","WHEAT",2010,54570,62370,13983912
"3547",60481,776430,776430,"United_Republic_of_Tanzania","WHEAT",2014,100764,167000,13983912
"3548",60514,776921,776921,"United_States_of_America","BARLEY",2000,2104390,6919370,13900176
"3549",60515,776927,776927,"United_States_of_America","BARLEY",2006,1194240,3922630,13900176
"3550",60516,776931,776931,"United_States_of_America","BARLEY",2010,997560,3924280,13900176
"3551",60517,776935,776935,"United_States_of_America","BARLEY",2014,1010510,3952610,13900176
"3552",60659,778886,778886,"United_States_of_America","GROUNDNUTS, WITH SHELL",2000,540670,1481210,17333352
"3553",60660,778892,778892,"United_States_of_America","GROUNDNUTS, WITH SHELL",2006,489270,1575980,17333352
"3554",60661,778896,778896,"United_States_of_America","GROUNDNUTS, WITH SHELL",2010,507890,1885510,17333352
"3555",60662,778900,778900,"United_States_of_America","GROUNDNUTS, WITH SHELL",2014,535200,2353540,17333352
"3556",60691,779315,779315,"United_States_of_America","MAIZE",2000,29315740,251853900,14905008
"3557",60692,779321,779321,"United_States_of_America","MAIZE",2006,28586490,267502850,14905008
"3558",60693,779325,779325,"United_States_of_America","MAIZE",2010,32960380,315617920,14905008
"3559",60694,779329,779329,"United_States_of_America","MAIZE",2014,33644310,361091140,14905008
