"","X.2","X.1","X","Area","Item","Year","Area_harvested_ha","Production_t"
"15062",60858,781517,781517,"United_States_of_America","Sunflower seed",2014,611120,1006540
"15083",60907,782215,782215,"United_States_of_America","Wheat",2000,21474064,60639376
"15084",60908,782221,782221,"United_States_of_America","Wheat",2006,18939492,49216040
"15085",60909,782225,782225,"United_States_of_America","Wheat",2010,19270930,60062408
"15086",60910,782229,782229,"United_States_of_America","Wheat",2014,18771550,55147120
"15091",60923,782387,782387,"Uruguay","Barley",2000,88600,213900
"15092",60924,782393,782393,"Uruguay","Barley",2006,127500,432100
"15093",60925,782397,782397,"Uruguay","Barley",2010,61900,186400
"15094",60926,782401,782401,"Uruguay","Barley",2014,99000,243000
"15115",60999,783445,783445,"Uruguay","Groundnuts, with shell",2000,1700,1100
"15116",61000,783451,783451,"Uruguay","Groundnuts, with shell",2006,2250,1180
"15117",61001,783455,783455,"Uruguay","Groundnuts, with shell",2010,2880,1584
"15118",61002,783459,783459,"Uruguay","Groundnuts, with shell",2014,3400,1700
"15127",61011,783613,783613,"Uruguay","Maize",2000,42300,64700
"15128",61012,783619,783619,"Uruguay","Maize",2006,49000,205000
"15129",61013,783623,783623,"Uruguay","Maize",2010,96000,529100
"15130",61014,783627,783627,"Uruguay","Maize",2014,131100,564500
"15131",61015,783669,783669,"Uruguay","Maize, green",2000,1800,3500
"15132",61016,783675,783675,"Uruguay","Maize, green",2006,350,2000
"15133",61017,783679,783679,"Uruguay","Maize, green",2010,140,638
"15134",61018,783683,783683,"Uruguay","Maize, green",2014,134,1278
"15167",61063,784337,784337,"Uruguay","Potatoes",2000,8750,108565
"15168",61064,784343,784343,"Uruguay","Potatoes",2006,8569,147981
"15169",61065,784347,784347,"Uruguay","Potatoes",2010,5707,114662
"15170",61066,784351,784351,"Uruguay","Potatoes",2014,4041,82561
"15179",61079,784561,784561,"Uruguay","Rapeseed",2000,NA,NA
"15180",61080,784567,784567,"Uruguay","Rapeseed",2006,4000,8000
"15181",61081,784571,784571,"Uruguay","Rapeseed",2010,5000,9000
"15182",61082,784575,784575,"Uruguay","Rapeseed",2014,9600,16000
"15183",61083,784617,784617,"Uruguay","Rice, paddy",2000,189402,1209139
"15184",61084,784623,784623,"Uruguay","Rice, paddy",2006,177300,1292400
"15185",61085,784627,784627,"Uruguay","Rice, paddy",2010,161900,1148738
"15186",61086,784631,784631,"Uruguay","Rice, paddy",2014,167400,1348300
"15187",61095,784785,784785,"Uruguay","Sorghum",2000,12400,19900
"15188",61096,784791,784791,"Uruguay","Sorghum",2006,15800,61300
"15189",61097,784795,784795,"Uruguay","Sorghum",2010,35300,138000
"15190",61098,784799,784799,"Uruguay","Sorghum",2014,75400,302700
"15191",61099,784841,784841,"Uruguay","Soybeans",2000,8900,6800
"15192",61100,784847,784847,"Uruguay","Soybeans",2006,309100,676900
"15193",61101,784851,784851,"Uruguay","Soybeans",2010,848800,1793000
"15194",61102,784855,784855,"Uruguay","Soybeans",2014,1321400,3162800
"15199",61107,784953,784953,"Uruguay","Sugar cane",2000,2800,149500
"15200",61108,784959,784959,"Uruguay","Sugar cane",2006,2961,144519
"15201",61109,784963,784963,"Uruguay","Sugar cane",2010,6500,313300
"15202",61110,784967,784967,"Uruguay","Sugar cane",2014,7800,482000
"15203",61111,785009,785009,"Uruguay","Sunflower seed",2000,50200,33300
"15204",61112,785015,785015,"Uruguay","Sunflower seed",2006,58800,80600
"15205",61113,785019,785019,"Uruguay","Sunflower seed",2010,10000,9100
"15206",61114,785023,785023,"Uruguay","Sunflower seed",2014,0,0
"15223",61143,785457,785457,"Uruguay","Wheat",2000,128000,324400
"15224",61144,785463,785463,"Uruguay","Wheat",2006,193400,611200
"15225",61145,785467,785467,"Uruguay","Wheat",2010,404000,1300700
"15226",61146,785471,785471,"Uruguay","Wheat",2014,399000,1076000
"15239",61163,788316,788316,"Uzbekistan","Barley",2000,60400,91200
"15240",61164,788322,788322,"Uzbekistan","Barley",2006,55990,73500
"15241",61165,788326,788326,"Uzbekistan","Barley",2010,93600,179100
"15242",61166,788330,788330,"Uzbekistan","Barley",2014,92200,139587
"15303",61291,789110,789110,"Uzbekistan","Groundnuts, with shell",2000,6000,11300
"15304",61292,789116,789116,"Uzbekistan","Groundnuts, with shell",2006,4030,9388
"15305",61293,789120,789120,"Uzbekistan","Groundnuts, with shell",2010,2300,7500
"15306",61294,789124,789124,"Uzbekistan","Groundnuts, with shell",2014,1500,6400
"15323",61323,789310,789310,"Uzbekistan","Maize",2000,49200,130600
"15324",61324,789316,789316,"Uzbekistan","Maize",2006,32830,194228
"15325",61325,789320,789320,"Uzbekistan","Maize",2010,28300,231600
"15326",61326,789324,789324,"Uzbekistan","Maize",2014,35600,411630
"15327",61327,789335,789335,"Uzbekistan","Millet",2000,900,2600
"15328",61328,789341,789341,"Uzbekistan","Millet",2006,2000,5000
"15329",61329,789345,789345,"Uzbekistan","Millet",2010,2100,8500
"15330",61330,789349,789349,"Uzbekistan","Millet",2014,900,6200
"15363",61395,789756,789756,"Uzbekistan","Potatoes",2000,52200,731100
"15364",61396,789762,789762,"Uzbekistan","Potatoes",2006,52590,1020989
"15365",61397,789766,789766,"Uzbekistan","Potatoes",2010,70700,1694800
"15366",61398,789770,789770,"Uzbekistan","Potatoes",2014,80300,2452400
"15371",61411,789856,789856,"Uzbekistan","Rapeseed",2000,1600,2000
"15372",61412,789862,789862,"Uzbekistan","Rapeseed",2006,1800,1900
"15373",61413,789866,789866,"Uzbekistan","Rapeseed",2010,1749,1600
"15374",61414,789870,789870,"Uzbekistan","Rapeseed",2014,1600,1200
"15375",61415,789881,789881,"Uzbekistan","Rice, paddy",2000,49200,173300
"15376",61416,789887,789887,"Uzbekistan","Rice, paddy",2006,60660,224000
"15377",61417,789891,789891,"Uzbekistan","Rice, paddy",2010,69200,249800
"15378",61418,789895,789895,"Uzbekistan","Rice, paddy",2014,48800,356097
"15379",61423,789931,789931,"Uzbekistan","Rye",2000,2000,4000
"15380",61424,789937,789937,"Uzbekistan","Rye",2006,1500,5300
"15381",61425,789941,789941,"Uzbekistan","Rye",2010,2100,12500
"15382",61426,789945,789945,"Uzbekistan","Rye",2014,900,7300
"15387",61439,790031,790031,"Uzbekistan","Sorghum",2000,5500,15000
"15388",61440,790037,790037,"Uzbekistan","Sorghum",2006,3500,11400
"15389",61441,790041,790041,"Uzbekistan","Sorghum",2010,3600,17500
"15390",61442,790045,790045,"Uzbekistan","Sorghum",2014,700,7000
"15399",61455,790131,790131,"Uzbekistan","Sunflower seed",2000,7000,5000
"15400",61456,790137,790137,"Uzbekistan","Sunflower seed",2006,6410,8696
"15401",61457,790141,790141,"Uzbekistan","Sunflower seed",2010,17200,27200
"15402",61458,790145,790145,"Uzbekistan","Sunflower seed",2014,19300,46488
"15415",61495,790381,790381,"Uzbekistan","Wheat",2000,1355800,3684200
"15416",61496,790387,790387,"Uzbekistan","Wheat",2006,1448490,6099300
"15417",61497,790391,790391,"Uzbekistan","Wheat",2010,1466300,6745000
"15418",61498,790395,790395,"Uzbekistan","Wheat",2014,1454600,6955976
"15427",61591,791721,791721,"Venezuela_(Bolivarian_Republic_of)","Cassava",2000,45411,570564
"15428",61592,791727,791727,"Venezuela_(Bolivarian_Republic_of)","Cassava",2006,41641,489047
"15429",61593,791731,791731,"Venezuela_(Bolivarian_Republic_of)","Cassava",2010,38146,374430
"15430",61594,791735,791735,"Venezuela_(Bolivarian_Republic_of)","Cassava",2014,28702,357876
"15467",61675,792872,792872,"Venezuela_(Bolivarian_Republic_of)","Groundnuts, with shell",2000,560,1603
"15468",61676,792878,792878,"Venezuela_(Bolivarian_Republic_of)","Groundnuts, with shell",2006,392,1315
"15469",61677,792882,792882,"Venezuela_(Bolivarian_Republic_of)","Groundnuts, with shell",2010,405,1013
"15470",61678,792886,792886,"Venezuela_(Bolivarian_Republic_of)","Groundnuts, with shell",2014,1463,3211
"15479",61691,793080,793080,"Venezuela_(Bolivarian_Republic_of)","Maize",2000,482667,1689551
"15480",61692,793086,793086,"Venezuela_(Bolivarian_Republic_of)","Maize",2006,700871,2336834
"15481",61693,793090,793090,"Venezuela_(Bolivarian_Republic_of)","Maize",2010,633407,2372452
"15482",61694,793094,793094,"Venezuela_(Bolivarian_Republic_of)","Maize",2014,601920,2306741
"15491",61703,793248,793248,"Venezuela_(Bolivarian_Republic_of)","Oil palm fruit",2000,24711,372658
"15492",61704,793254,793254,"Venezuela_(Bolivarian_Republic_of)","Oil palm fruit",2006,25252,307403
"15493",61705,793258,793258,"Venezuela_(Bolivarian_Republic_of)","Oil palm fruit",2010,32567,369208
"15494",61706,793262,793262,"Venezuela_(Bolivarian_Republic_of)","Oil palm fruit",2014,39596,407111
"15511",61731,793596,793596,"Venezuela_(Bolivarian_Republic_of)","Palm kernels",2000,NA,14766
"15512",61732,793602,793602,"Venezuela_(Bolivarian_Republic_of)","Palm kernels",2006,NA,12192
"15513",61733,793606,793606,"Venezuela_(Bolivarian_Republic_of)","Palm kernels",2010,NA,4268
"15514",61734,793610,793610,"Venezuela_(Bolivarian_Republic_of)","Palm kernels",2014,NA,15571
"15531",61759,793986,793986,"Venezuela_(Bolivarian_Republic_of)","Potatoes",2000,19854,341662
"15532",61760,793992,793992,"Venezuela_(Bolivarian_Republic_of)","Potatoes",2006,24325,454142
"15533",61761,793996,793996,"Venezuela_(Bolivarian_Republic_of)","Potatoes",2010,29087,512544
"15534",61762,794000,794000,"Venezuela_(Bolivarian_Republic_of)","Potatoes",2014,26240,503733
"15539",61771,794154,794154,"Venezuela_(Bolivarian_Republic_of)","Rice, paddy",2000,138202,676775
"15540",61772,794160,794160,"Venezuela_(Bolivarian_Republic_of)","Rice, paddy",2006,226829,1122870
"15541",61773,794164,794164,"Venezuela_(Bolivarian_Republic_of)","Rice, paddy",2010,180455,899584
"15542",61774,794168,794168,"Venezuela_(Bolivarian_Republic_of)","Rice, paddy",2014,226597,1158056
"15551",61795,794490,794490,"Venezuela_(Bolivarian_Republic_of)","Sorghum",2000,286697,581526
"15552",61796,794496,794496,"Venezuela_(Bolivarian_Republic_of)","Sorghum",2006,256274,584376
"15553",61797,794500,794500,"Venezuela_(Bolivarian_Republic_of)","Sorghum",2010,210934,392630
"15554",61798,794504,794504,"Venezuela_(Bolivarian_Republic_of)","Sorghum",2014,61820,132804
"15555",61799,794521,794521,"Venezuela_(Bolivarian_Republic_of)","Soybeans",2000,1691,4495
"15556",61800,794527,794527,"Venezuela_(Bolivarian_Republic_of)","Soybeans",2006,13347,23871
"15557",61801,794531,794531,"Venezuela_(Bolivarian_Republic_of)","Soybeans",2010,40949,51562
"15558",61802,794535,794535,"Venezuela_(Bolivarian_Republic_of)","Soybeans",2014,4539,4621
"15575",61819,794801,794801,"Venezuela_(Bolivarian_Republic_of)","Sugar cane",2000,128605,8831523
"15576",61820,794807,794807,"Venezuela_(Bolivarian_Republic_of)","Sugar cane",2006,123470,9322937
"15577",61821,794811,794811,"Venezuela_(Bolivarian_Republic_of)","Sugar cane",2010,106286,6842180
"15578",61822,794815,794815,"Venezuela_(Bolivarian_Republic_of)","Sugar cane",2014,102877,6483755
"15579",61823,794835,794835,"Venezuela_(Bolivarian_Republic_of)","Sunflower seed",2000,3548,3523
"15580",61824,794841,794841,"Venezuela_(Bolivarian_Republic_of)","Sunflower seed",2006,4673,5230
"15581",61825,794845,794845,"Venezuela_(Bolivarian_Republic_of)","Sunflower seed",2010,63606,85792
"15582",61826,794849,794849,"Venezuela_(Bolivarian_Republic_of)","Sunflower seed",2014,23495,18422
"15599",61855,795283,795283,"Venezuela_(Bolivarian_Republic_of)","Wheat",2000,195,517
"15600",61856,795289,795289,"Venezuela_(Bolivarian_Republic_of)","Wheat",2006,73,220
"15601",61857,795293,795293,"Venezuela_(Bolivarian_Republic_of)","Wheat",2010,61,183
"15602",61858,795297,795297,"Venezuela_(Bolivarian_Republic_of)","Wheat",2014,54,161
"15615",61891,795787,795787,"Viet_Nam","Cassava",2000,237600,1986300
"15616",61892,795793,795793,"Viet_Nam","Cassava",2006,475200,7782500
"15617",61893,795797,795797,"Viet_Nam","Cassava",2010,498000,8595600
"15618",61894,795801,795801,"Viet_Nam","Cassava",2014,552760,10209882
"15639",61967,796845,796845,"Viet_Nam","Groundnuts, with shell",2000,244900,355300
"15640",61968,796851,796851,"Viet_Nam","Groundnuts, with shell",2006,246700,462500
"15641",61969,796855,796855,"Viet_Nam","Groundnuts, with shell",2010,231400,487200
"15642",61970,796859,796859,"Viet_Nam","Groundnuts, with shell",2014,208700,453332
"15643",61975,796957,796957,"Viet_Nam","Maize",2000,730200,2005900
"15644",61976,796963,796963,"Viet_Nam","Maize",2006,1033100,3854500
"15645",61977,796967,796967,"Viet_Nam","Maize",2010,1126391,4606800
"15646",61978,796971,796971,"Viet_Nam","Maize",2014,1178648,5202511
"15651",61983,797069,797069,"Viet_Nam","Millet",2000,1856,1645
"15652",61984,797075,797075,"Viet_Nam","Millet",2006,1512,1657
"15653",61985,797079,797079,"Viet_Nam","Millet",2010,1198,1627
"15654",61986,797083,797083,"Viet_Nam","Millet",2014,1043,1661
"15667",62019,797570,797570,"Viet_Nam","Potatoes",2000,28022,315950
"15668",62020,797576,797576,"Viet_Nam","Potatoes",2006,35000,370000
"15669",62021,797580,797580,"Viet_Nam","Potatoes",2010,29224,352501
"15670",62022,797584,797584,"Viet_Nam","Potatoes",2014,22823,321700
"15671",62031,797738,797738,"Viet_Nam","Rice, paddy",2000,7666300,32529500
"15672",62032,797744,797744,"Viet_Nam","Rice, paddy",2006,7324800,35849500
"15673",62033,797748,797748,"Viet_Nam","Rice, paddy",2010,7489400,40005600
"15674",62034,797752,797752,"Viet_Nam","Rice, paddy",2014,7816476,44974206
"15675",62043,797906,797906,"Viet_Nam","Rye",2000,NA,NA
"15676",62044,797912,797912,"Viet_Nam","Rye",2006,NA,NA
"15677",62045,797916,797916,"Viet_Nam","Rye",2010,NA,NA
"15678",62046,797920,797920,"Viet_Nam","Rye",2014,NA,NA
"15683",62055,798082,798082,"Viet_Nam","Soybeans",2000,124100,149300
"15684",62056,798088,798088,"Viet_Nam","Soybeans",2006,185600,258100
"15685",62057,798092,798092,"Viet_Nam","Soybeans",2010,197800,298600
"15686",62058,798096,798096,"Viet_Nam","Soybeans",2014,109351,156549
"15687",62059,798138,798138,"Viet_Nam","Sugar cane",2000,302300,15044300
"15688",62060,798144,798144,"Viet_Nam","Sugar cane",2006,288100,16719500
"15689",62061,798148,798148,"Viet_Nam","Sugar cane",2010,269100,16161700
"15690",62062,798152,798152,"Viet_Nam","Sugar cane",2014,304969,19822851
"15708",64589,834812,834812,"Zambia","Barley",2000,2200,2000
"15709",64590,834818,834818,"Zambia","Barley",2006,2600,2450
"15710",64591,834822,834822,"Zambia","Barley",2010,5500,5500
"15711",64592,834826,834826,"Zambia","Barley",2014,11749,11903
"15713",64595,834883,834883,"Zambia","Cassava",2000,165000,815248
"15714",64596,834889,834889,"Zambia","Cassava",2006,183000,1059887
"15715",64597,834893,834893,"Zambia","Cassava",2010,198678,1151700
"15716",64598,834897,834897,"Zambia","Cassava",2014,157694,919497
"15719",64646,835561,835561,"Zambia","Groundnuts, with shell",2000,132284,51971
"15720",64647,835567,835567,"Zambia","Groundnuts, with shell",2006,96400,84010
"15721",64648,835571,835571,"Zambia","Groundnuts, with shell",2010,254566,163733
"15722",64649,835575,835575,"Zambia","Groundnuts, with shell",2014,237423,143591
"15725",64652,835632,835632,"Zambia","Maize",2000,586907,1040000
"15726",64653,835638,835638,"Zambia","Maize",2006,750000,1424400
"15727",64654,835642,835642,"Zambia","Maize",2010,1080556,2795483
"15728",64655,835646,835646,"Zambia","Maize",2014,1205202,3350671
"15729",64656,835688,835688,"Zambia","Millet",2000,65354,46875
"15730",64657,835694,835694,"Zambia","Millet",2006,64200,48159
"15731",64658,835698,835698,"Zambia","Millet",2010,50806,47997
"15732",64659,835702,835702,"Zambia","Millet",2014,34484,30504
"15743",64683,836054,836054,"Zambia","Potatoes",2000,1100,10000
"15744",64684,836060,836060,"Zambia","Potatoes",2006,1000,14000
"15745",64685,836064,836064,"Zambia","Potatoes",2010,1414,22939
"15746",64686,836068,836068,"Zambia","Potatoes",2014,1933,31203
"15747",64695,836215,836215,"Zambia","Rice, paddy",2000,12297,13936
"15748",64696,836221,836221,"Zambia","Rice, paddy",2006,14358,13964
"15749",64697,836225,836225,"Zambia","Rice, paddy",2010,30788,51656
"15750",64698,836229,836229,"Zambia","Rice, paddy",2014,33207,49640
"15751",64707,836381,836381,"Zambia","Sorghum",2000,39281,30245
"15752",64708,836387,836387,"Zambia","Sorghum",2006,35000,21047
"15753",64709,836391,836391,"Zambia","Sorghum",2010,28908,27732
"15754",64710,836395,836395,"Zambia","Sorghum",2014,14035,11557
"15755",64711,836425,836425,"Zambia","Soybeans",2000,16588,28311
"15756",64712,836431,836431,"Zambia","Soybeans",2006,42175,57815
"15757",64713,836435,836435,"Zambia","Soybeans",2010,60777,111887
"15758",64714,836439,836439,"Zambia","Soybeans",2014,113759,214179
"15759",64719,836535,836535,"Zambia","Sugar cane",2000,15000,1600000
"15760",64720,836541,836541,"Zambia","Sugar cane",2006,24000,2450000
"15761",64721,836545,836545,"Zambia","Sugar cane",2010,33000,3500000
"15762",64722,836549,836549,"Zambia","Sugar cane",2014,38724,4007612
"15763",64723,836591,836591,"Zambia","Sunflower seed",2000,36081,19002
