"","X.3","X.2","X.1","X","Area","Item","Year","Area_harvested_ha","Production_t","kj_t_crop","production_kj"
"3692",3692,61495,790381,790381,"Uzbekistan","WHEAT",2000,1355800,3684200,13983912,51519528590400
"3693",3693,61496,790387,790387,"Uzbekistan","WHEAT",2006,1448490,6099300,13983912,85292074461600
"3694",3694,61497,790391,790391,"Uzbekistan","WHEAT",2010,1466300,6745000,13983912,94321486440000
"3695",3695,61498,790395,790395,"Uzbekistan","WHEAT",2014,1454600,6955976,13983912,97271756258112
"3696",3696,61591,791721,791721,"Venezuela_(Bolivarian_Republic_of)","CASSAVA",2000,45411,570564,4563612,2603832717168
"3697",3697,61592,791727,791727,"Venezuela_(Bolivarian_Republic_of)","CASSAVA",2006,41641,489047,4563612,2231820757764
"3698",3698,61593,791731,791731,"Venezuela_(Bolivarian_Republic_of)","CASSAVA",2010,38146,374430,4563612,1708753241160
"3699",3699,61594,791735,791735,"Venezuela_(Bolivarian_Republic_of)","CASSAVA",2014,28702,357876,4563612,1633207208112
"3700",3700,61675,792872,792872,"Venezuela_(Bolivarian_Republic_of)","GROUNDNUTS, WITH SHELL",2000,560,1603,17333352,27785363256
"3701",3701,61676,792878,792878,"Venezuela_(Bolivarian_Republic_of)","GROUNDNUTS, WITH SHELL",2006,392,1315,17333352,22793357880
"3702",3702,61677,792882,792882,"Venezuela_(Bolivarian_Republic_of)","GROUNDNUTS, WITH SHELL",2010,405,1013,17333352,17558685576
"3703",3703,61678,792886,792886,"Venezuela_(Bolivarian_Republic_of)","GROUNDNUTS, WITH SHELL",2014,1463,3211,17333352,55657393272
"3704",3704,61691,793080,793080,"Venezuela_(Bolivarian_Republic_of)","MAIZE",2000,482667,1689551,14905008,25182771171408
"3705",3705,61692,793086,793086,"Venezuela_(Bolivarian_Republic_of)","MAIZE",2006,700871,2336834,14905008,34830529464672
"3706",3706,61693,793090,793090,"Venezuela_(Bolivarian_Republic_of)","MAIZE",2010,633407,2372452,14905008,35361416039616
"3707",3707,61694,793094,793094,"Venezuela_(Bolivarian_Republic_of)","MAIZE",2014,601920,2306741,14905008,34381993058928
"3708",3708,61703,793248,793248,"Venezuela_(Bolivarian_Republic_of)","OIL PALM FRUIT",2000,24711,372658,6615144,2465186332752
"3709",3709,61704,793254,793254,"Venezuela_(Bolivarian_Republic_of)","OIL PALM FRUIT",2006,25252,307403,6615144,2033515111032
"3710",3710,61705,793258,793258,"Venezuela_(Bolivarian_Republic_of)","OIL PALM FRUIT",2010,32567,369208,6615144,2442364085952
"3711",3711,61706,793262,793262,"Venezuela_(Bolivarian_Republic_of)","OIL PALM FRUIT",2014,39596,407111,6615144,2693097888984
"3712",3712,61731,793596,793596,"Venezuela_(Bolivarian_Republic_of)","PALM KERNELS",2000,NA,14766,21520152,317766564432
"3713",3713,61732,793602,793602,"Venezuela_(Bolivarian_Republic_of)","PALM KERNELS",2006,NA,12192,21520152,262373693184
"3714",3714,61733,793606,793606,"Venezuela_(Bolivarian_Republic_of)","PALM KERNELS",2010,NA,4268,21520152,91848008736
"3715",3715,61734,793610,793610,"Venezuela_(Bolivarian_Republic_of)","PALM KERNELS",2014,NA,15571,21520152,335090286792
"3716",3716,61759,793986,793986,"Venezuela_(Bolivarian_Republic_of)","POTATOES",2000,19854,341662,2805156,958415209272
"3717",3717,61760,793992,793992,"Venezuela_(Bolivarian_Republic_of)","POTATOES",2006,24325,454142,2805156,1273939156152
"3718",3718,61761,793996,793996,"Venezuela_(Bolivarian_Republic_of)","POTATOES",2010,29087,512544,2805156,1437765876864
"3719",3719,61762,794000,794000,"Venezuela_(Bolivarian_Republic_of)","POTATOES",2014,26240,503733,2805156,1413049647348
"3720",3720,61771,794154,794154,"Venezuela_(Bolivarian_Republic_of)","RICE, PADDY",2000,138202,676775,11723040,7933860396000
"3721",3721,61772,794160,794160,"Venezuela_(Bolivarian_Republic_of)","RICE, PADDY",2006,226829,1122870,11723040,13163449924800
"3722",3722,61773,794164,794164,"Venezuela_(Bolivarian_Republic_of)","RICE, PADDY",2010,180455,899584,11723040,10545859215360
"3723",3723,61774,794168,794168,"Venezuela_(Bolivarian_Republic_of)","RICE, PADDY",2014,226597,1158056,11723040,13575936810240
"3724",3724,61795,794490,794490,"Venezuela_(Bolivarian_Republic_of)","SORGHUM",2000,286697,581526,14360724,8351134384824
"3725",3725,61796,794496,794496,"Venezuela_(Bolivarian_Republic_of)","SORGHUM",2006,256274,584376,14360724,8392062448224
"3726",3726,61797,794500,794500,"Venezuela_(Bolivarian_Republic_of)","SORGHUM",2010,210934,392630,14360724,5638451064120
"3727",3727,61798,794504,794504,"Venezuela_(Bolivarian_Republic_of)","SORGHUM",2014,61820,132804,14360724,1907161590096
"3728",3728,61799,794521,794521,"Venezuela_(Bolivarian_Republic_of)","SOYBEANS",2000,1691,4495,14025780,63045881100
"3729",3729,61800,794527,794527,"Venezuela_(Bolivarian_Republic_of)","SOYBEANS",2006,13347,23871,14025780,334809394380
"3730",3730,61801,794531,794531,"Venezuela_(Bolivarian_Republic_of)","SOYBEANS",2010,40949,51562,14025780,723197268360
"3731",3731,61802,794535,794535,"Venezuela_(Bolivarian_Republic_of)","SOYBEANS",2014,4539,4621,14025780,64813129380
"3732",3732,61819,794801,794801,"Venezuela_(Bolivarian_Republic_of)","SUGAR CANE",2000,128605,8831523,1256040,11092746148920
"3733",3733,61820,794807,794807,"Venezuela_(Bolivarian_Republic_of)","SUGAR CANE",2006,123470,9322937,1256040,11709981789480
"3734",3734,61821,794811,794811,"Venezuela_(Bolivarian_Republic_of)","SUGAR CANE",2010,106286,6842180,1256040,8594051767200
"3735",3735,61822,794815,794815,"Venezuela_(Bolivarian_Republic_of)","SUGAR CANE",2014,102877,6483755,1256040,8143855630200
"3736",3736,61823,794835,794835,"Venezuela_(Bolivarian_Republic_of)","SUNFLOWER SEED",2000,3548,3523,12895344,45430296912
"3737",3737,61824,794841,794841,"Venezuela_(Bolivarian_Republic_of)","SUNFLOWER SEED",2006,4673,5230,12895344,67442649120
"3738",3738,61825,794845,794845,"Venezuela_(Bolivarian_Republic_of)","SUNFLOWER SEED",2010,63606,85792,12895344,1106317352448
"3739",3739,61826,794849,794849,"Venezuela_(Bolivarian_Republic_of)","SUNFLOWER SEED",2014,23495,18422,12895344,237558027168
"3740",3740,61855,795283,795283,"Venezuela_(Bolivarian_Republic_of)","WHEAT",2000,195,517,13983912,7229682504
"3741",3741,61856,795289,795289,"Venezuela_(Bolivarian_Republic_of)","WHEAT",2006,73,220,13983912,3076460640
"3742",3742,61857,795293,795293,"Venezuela_(Bolivarian_Republic_of)","WHEAT",2010,61,183,13983912,2559055896
"3743",3743,61858,795297,795297,"Venezuela_(Bolivarian_Republic_of)","WHEAT",2014,54,161,13983912,2251409832
"3744",3744,61891,795787,795787,"Viet_Nam","CASSAVA",2000,237600,1986300,4563612,9064702515600
"3745",3745,61892,795793,795793,"Viet_Nam","CASSAVA",2006,475200,7782500,4563612,35516310390000
"3746",3746,61893,795797,795797,"Viet_Nam","CASSAVA",2010,498000,8595600,4563612,39226983307200
"3747",3747,61894,795801,795801,"Viet_Nam","CASSAVA",2014,552760,10209882,4563612,46593940013784
"3748",3748,61967,796845,796845,"Viet_Nam","GROUNDNUTS, WITH SHELL",2000,244900,355300,17333352,6158539965600
"3749",3749,61968,796851,796851,"Viet_Nam","GROUNDNUTS, WITH SHELL",2006,246700,462500,17333352,8016675300000
"3750",3750,61969,796855,796855,"Viet_Nam","GROUNDNUTS, WITH SHELL",2010,231400,487200,17333352,8444809094400
"3751",3751,61970,796859,796859,"Viet_Nam","GROUNDNUTS, WITH SHELL",2014,208700,453332,17333352,7857763128864
"3752",3752,61975,796957,796957,"Viet_Nam","MAIZE",2000,730200,2005900,14905008,29897955547200
"3753",3753,61976,796963,796963,"Viet_Nam","MAIZE",2006,1033100,3854500,14905008,57451353336000
"3754",3754,61977,796967,796967,"Viet_Nam","MAIZE",2010,1126391,4606800,14905008,68664390854400
"3755",3755,61978,796971,796971,"Viet_Nam","MAIZE",2014,1178648,5202511,14905008,77543468075088
"3756",3756,61983,797069,797069,"Viet_Nam","MILLET",2000,1856,1645,14235120,23416772400
"3757",3757,61984,797075,797075,"Viet_Nam","MILLET",2006,1512,1657,14235120,23587593840
"3758",3758,61985,797079,797079,"Viet_Nam","MILLET",2010,1198,1627,14235120,23160540240
"3759",3759,61986,797083,797083,"Viet_Nam","MILLET",2014,1043,1661,14235120,23644534320
"3760",3760,62019,797570,797570,"Viet_Nam","POTATOES",2000,28022,315950,2805156,886289038200
"3761",3761,62020,797576,797576,"Viet_Nam","POTATOES",2006,35000,370000,2805156,1037907720000
"3762",3762,62021,797580,797580,"Viet_Nam","POTATOES",2010,29224,352501,2805156,988820295156
"3763",3763,62022,797584,797584,"Viet_Nam","POTATOES",2014,22823,321700,2805156,902418685200
"3764",3764,62031,797738,797738,"Viet_Nam","RICE, PADDY",2000,7666300,32529500,11723040,381344629680000
"3765",3765,62032,797744,797744,"Viet_Nam","RICE, PADDY",2006,7324800,35849500,11723040,420265122480000
"3766",3766,62033,797748,797748,"Viet_Nam","RICE, PADDY",2010,7489400,40005600,11723040,468987249024000
"3767",3767,62034,797752,797752,"Viet_Nam","RICE, PADDY",2014,7816476,44974206,11723040,527234415906240
"3768",3768,62043,797906,797906,"Viet_Nam","RYE",2000,NA,NA,13355892,NA
"3769",3769,62044,797912,797912,"Viet_Nam","RYE",2006,NA,NA,13355892,NA
"3770",3770,62045,797916,797916,"Viet_Nam","RYE",2010,NA,NA,13355892,NA
"3771",3771,62046,797920,797920,"Viet_Nam","RYE",2014,NA,NA,13355892,NA
"3772",3772,62055,798082,798082,"Viet_Nam","SOYBEANS",2000,124100,149300,14025780,2094048954000
"3773",3773,62056,798088,798088,"Viet_Nam","SOYBEANS",2006,185600,258100,14025780,3620053818000
"3774",3774,62057,798092,798092,"Viet_Nam","SOYBEANS",2010,197800,298600,14025780,4188097908000
"3775",3775,62058,798096,798096,"Viet_Nam","SOYBEANS",2014,109351,156549,14025780,2195721833220
"3776",3776,62059,798138,798138,"Viet_Nam","SUGAR CANE",2000,302300,15044300,1256040,18896242572000
"3777",3777,62060,798144,798144,"Viet_Nam","SUGAR CANE",2006,288100,16719500,1256040,21000360780000
"3778",3778,62061,798148,798148,"Viet_Nam","SUGAR CANE",2010,269100,16161700,1256040,20299741668000
"3779",3779,62062,798152,798152,"Viet_Nam","SUGAR CANE",2014,304969,19822851,1256040,24898293770040
"3780",3780,64589,834812,834812,"Zambia","BARLEY",2000,2200,2000,13900176,27800352000
"3781",3781,64590,834818,834818,"Zambia","BARLEY",2006,2600,2450,13900176,34055431200
"3782",3782,64591,834822,834822,"Zambia","BARLEY",2010,5500,5500,13900176,76450968000
"3783",3783,64592,834826,834826,"Zambia","BARLEY",2014,11749,11903,13900176,165453794928
"3784",3784,64595,834883,834883,"Zambia","CASSAVA",2000,165000,815248,4563612,3720475555776
"3785",3785,64596,834889,834889,"Zambia","CASSAVA",2006,183000,1059887,4563612,4836913031844
"3786",3786,64597,834893,834893,"Zambia","CASSAVA",2010,198678,1151700,4563612,5255911940400
"3787",3787,64598,834897,834897,"Zambia","CASSAVA",2014,157694,919497,4563612,4196227543164
"3788",3788,64646,835561,835561,"Zambia","GROUNDNUTS, WITH SHELL",2000,132284,51971,17333352,900831636792
"3789",3789,64647,835567,835567,"Zambia","GROUNDNUTS, WITH SHELL",2006,96400,84010,17333352,1456174901520
"3790",3790,64648,835571,835571,"Zambia","GROUNDNUTS, WITH SHELL",2010,254566,163733,17333352,2838041723016
"3791",3791,64649,835575,835575,"Zambia","GROUNDNUTS, WITH SHELL",2014,237423,143591,17333352,2488913347032
"3792",3792,64652,835632,835632,"Zambia","MAIZE",2000,586907,1040000,14905008,15501208320000
"3793",3793,64653,835638,835638,"Zambia","MAIZE",2006,750000,1424400,14905008,21230693395200
"3794",3794,64654,835642,835642,"Zambia","MAIZE",2010,1080556,2795483,14905008,41666696478864
"3795",3795,64655,835646,835646,"Zambia","MAIZE",2014,1205202,3350671,14905008,49941778060368
"3796",3796,64656,835688,835688,"Zambia","MILLET",2000,65354,46875,14235120,667271250000
"3797",3797,64657,835694,835694,"Zambia","MILLET",2006,64200,48159,14235120,685549144080
"3798",3798,64658,835698,835698,"Zambia","MILLET",2010,50806,47997,14235120,683243054640
"3799",3799,64659,835702,835702,"Zambia","MILLET",2014,34484,30504,14235120,434228100480
"3800",3800,64683,836054,836054,"Zambia","POTATOES",2000,1100,10000,2805156,28051560000
"3801",3801,64684,836060,836060,"Zambia","POTATOES",2006,1000,14000,2805156,39272184000
"3802",3802,64685,836064,836064,"Zambia","POTATOES",2010,1414,22939,2805156,64347473484
"3803",3803,64686,836068,836068,"Zambia","POTATOES",2014,1933,31203,2805156,87529282668
"3804",3804,64695,836215,836215,"Zambia","RICE, PADDY",2000,12297,13936,11723040,163372285440
"3805",3805,64696,836221,836221,"Zambia","RICE, PADDY",2006,14358,13964,11723040,163700530560
"3806",3806,64697,836225,836225,"Zambia","RICE, PADDY",2010,30788,51656,11723040,605565354240
"3807",3807,64698,836229,836229,"Zambia","RICE, PADDY",2014,33207,49640,11723040,581931705600
"3808",3808,64707,836381,836381,"Zambia","SORGHUM",2000,39281,30245,14360724,434340097380
"3809",3809,64708,836387,836387,"Zambia","SORGHUM",2006,35000,21047,14360724,302250158028
"3810",3810,64709,836391,836391,"Zambia","SORGHUM",2010,28908,27732,14360724,398251597968
"3811",3811,64710,836395,836395,"Zambia","SORGHUM",2014,14035,11557,14360724,165966887268
"3812",3812,64711,836425,836425,"Zambia","SOYBEANS",2000,16588,28311,14025780,397083857580
"3813",3813,64712,836431,836431,"Zambia","SOYBEANS",2006,42175,57815,14025780,810900470700
"3814",3814,64713,836435,836435,"Zambia","SOYBEANS",2010,60777,111887,14025780,1569302446860
"3815",3815,64714,836439,836439,"Zambia","SOYBEANS",2014,113759,214179,14025780,3004027534620
"3816",3816,64719,836535,836535,"Zambia","SUGAR CANE",2000,15000,1600000,1256040,2.009664e+12
"3817",3817,64720,836541,836541,"Zambia","SUGAR CANE",2006,24000,2450000,1256040,3.077298e+12
"3818",3818,64721,836545,836545,"Zambia","SUGAR CANE",2010,33000,3500000,1256040,4.39614e+12
"3819",3819,64722,836549,836549,"Zambia","SUGAR CANE",2014,38724,4007612,1256040,5033720976480
"3820",3820,64723,836591,836591,"Zambia","SUNFLOWER SEED",2000,36081,19002,12895344,245037326688
"3821",3821,64724,836597,836597,"Zambia","SUNFLOWER SEED",2006,34521,15003,12895344,193468846032
"3822",3822,64725,836601,836601,"Zambia","SUNFLOWER SEED",2010,51602,26417,12895344,340656302448
"3823",3823,64726,836605,836605,"Zambia","SUNFLOWER SEED",2014,63076,34264,12895344,441846066816
"3824",3824,64751,836970,836970,"Zambia","WHEAT",2000,12077,75000,13983912,1048793400000
"3825",3825,64752,836976,836976,"Zambia","WHEAT",2006,17100,93958,13983912,1313900403696
"3826",3826,64753,836980,836980,"Zambia","WHEAT",2010,27291,172256,13983912,2408812745472
"3827",3827,64754,836984,836984,"Zambia","WHEAT",2014,28159,201504,13983912,2817814203648
"3828",3828,64783,837403,837403,"Zimbabwe","BARLEY",2000,5128,32200,13900176,447585667200
"3829",3829,64784,837409,837409,"Zimbabwe","BARLEY",2006,10000,54000,13900176,750609504000
"3830",3830,64785,837413,837413,"Zimbabwe","BARLEY",2010,9078,49346,13900176,685918084896
"3831",3831,64786,837417,837417,"Zimbabwe","BARLEY",2014,9594,52665,13900176,732052769040
"3832",3832,64807,837739,837739,"Zimbabwe","CASSAVA",2000,40000,175000,4563612,798632100000
"3833",3833,64808,837745,837745,"Zimbabwe","CASSAVA",2006,44000,192342,4563612,877774259304
"3834",3834,64809,837749,837749,"Zimbabwe","CASSAVA",2010,47262,213399,4563612,973870237188
"3835",3835,64810,837753,837753,"Zimbabwe","CASSAVA",2014,50528,234680,4563612,1070988464160
"3836",3836,64907,839101,839101,"Zimbabwe","GROUNDNUTS, WITH SHELL",2000,175773,124117,17333352,2151363650184
"3837",3837,64908,839107,839107,"Zimbabwe","GROUNDNUTS, WITH SHELL",2006,176196,83170,17333352,1441614885840
"3838",3838,64909,839111,839111,"Zimbabwe","GROUNDNUTS, WITH SHELL",2010,319608,136719,17333352,2369798552088
"3839",3839,64910,839115,839115,"Zimbabwe","GROUNDNUTS, WITH SHELL",2014,137350,56666,17333352,982211724432
"3840",3840,64927,839381,839381,"Zimbabwe","MAIZE",2000,1373117,1619651,14905008,24140911112208
"3841",3841,64928,839387,839387,"Zimbabwe","MAIZE",2006,2043941,1997403,14905008,29771307694224
"3842",3842,64929,839391,839391,"Zimbabwe","MAIZE",2010,1362563,1192399,14905008,17772716634192
"3843",3843,64930,839395,839395,"Zimbabwe","MAIZE",2014,1048268,974956,14905008,14531726979648
"3844",3844,64931,839437,839437,"Zimbabwe","MAIZE, GREEN",2000,1350,2700,2344608,6330441600
"3845",3845,64932,839443,839443,"Zimbabwe","MAIZE, GREEN",2006,1350,2893,2344608,6782950944
"3846",3846,64933,839447,839447,"Zimbabwe","MAIZE, GREEN",2010,1601,3625,2344608,8499204000
"3847",3847,64934,839451,839451,"Zimbabwe","MAIZE, GREEN",2014,1729,4028,2344608,9444081024
"3848",3848,64943,839605,839605,"Zimbabwe","MILLET",2000,152390,30993,14235120,441189074160
"3849",3849,64944,839611,839611,"Zimbabwe","MILLET",2006,249458,72312,14235120,1029369997440
"3850",3850,64945,839615,839615,"Zimbabwe","MILLET",2010,238282,51123,14235120,727742039760
"3851",3851,64946,839619,839619,"Zimbabwe","MILLET",2014,172146,54515,14235120,776027566800
"3852",3852,65007,840444,840444,"Zimbabwe","POTATOES",2000,2000,32000,2805156,89764992000
"3853",3853,65008,840450,840450,"Zimbabwe","POTATOES",2006,3119,51001,2805156,143065761156
"3854",3854,65009,840454,840454,"Zimbabwe","POTATOES",2010,3477,58000,2805156,162699048000
"3855",3855,65010,840458,840458,"Zimbabwe","POTATOES",2014,3448,57700,2805156,161857501200
"3856",3856,65023,840668,840668,"Zimbabwe","RICE, PADDY",2000,250,500,11723040,5861520000
"3857",3857,65024,840674,840674,"Zimbabwe","RICE, PADDY",2006,250,600,11723040,7033824000
"3858",3858,65025,840678,840678,"Zimbabwe","RICE, PADDY",2010,292,665,11723040,7795821600
"3859",3859,65026,840682,840682,"Zimbabwe","RICE, PADDY",2014,311,704,11723040,8253020160
"3860",3860,65039,840892,840892,"Zimbabwe","SORGHUM",2000,116248,46307,14360724,665002046268
"3861",3861,65040,840898,840898,"Zimbabwe","SORGHUM",2006,288973,118229,14360724,1697854037796
"3862",3862,65041,840902,840902,"Zimbabwe","SORGHUM",2010,272679,73675,14360724,1058026340700
