"","X.2","X.1","X","Area","Item","Year","Area_harvested_ha","Production_t"
"21757",48274,625254,625254,"Russian_Federation","Pears",2010,8000,41000
"21758",48275,625258,625258,"Russian_Federation","Pears",2014,9300,72000
"21763",48280,625294,625294,"Russian_Federation","Peas, green",2000,9187,37651
"21764",48281,625300,625300,"Russian_Federation","Peas, green",2006,10481,47163
"21765",48282,625304,625304,"Russian_Federation","Peas, green",2010,14776,55605
"21766",48283,625308,625308,"Russian_Federation","Peas, green",2014,19679,98416
"21767",48284,625319,625319,"Russian_Federation","Plums and sloes",2000,52000,135000
"21768",48285,625325,625325,"Russian_Federation","Plums and sloes",2006,58400,89300
"21769",48286,625329,625329,"Russian_Federation","Plums and sloes",2010,35200,120000
"21770",48287,625333,625333,"Russian_Federation","Plums and sloes",2014,34500,140000
"21771",48288,625344,625344,"Russian_Federation","Potatoes",2000,2814266,29464801
"21772",48289,625350,625350,"Russian_Federation","Potatoes",2006,2120042,28259734
"21773",48290,625354,625354,"Russian_Federation","Potatoes",2010,2109109,21140539
"21774",48291,625358,625358,"Russian_Federation","Potatoes",2014,2101461,31501354
"21783",48300,625419,625419,"Russian_Federation","Pumpkins, squash and gourds",2000,38490,849527
"21784",48301,625425,625425,"Russian_Federation","Pumpkins, squash and gourds",2006,45271,856860
"21785",48302,625429,625429,"Russian_Federation","Pumpkins, squash and gourds",2010,53204,988585
"21786",48303,625433,625433,"Russian_Federation","Pumpkins, squash and gourds",2014,60134,1232162
"21787",48304,625444,625444,"Russian_Federation","Quinces",2000,1500,5000
"21788",48305,625450,625450,"Russian_Federation","Quinces",2006,1000,5600
"21789",48306,625454,625454,"Russian_Federation","Quinces",2010,500,3200
"21790",48307,625458,625458,"Russian_Federation","Quinces",2014,500,5400
"21791",48308,625469,625469,"Russian_Federation","Rapeseed",2000,172000,148746
"21792",48309,625475,625475,"Russian_Federation","Rapeseed",2006,447930,522093
"21793",48310,625479,625479,"Russian_Federation","Rapeseed",2010,607382,670082
"21794",48311,625483,625483,"Russian_Federation","Rapeseed",2014,1062448,1337940
"21795",48312,625494,625494,"Russian_Federation","Raspberries",2000,20000,130000
"21796",48313,625500,625500,"Russian_Federation","Raspberries",2006,34000,175000
"21797",48314,625504,625504,"Russian_Federation","Raspberries",2010,26100,125000
"21798",48315,625508,625508,"Russian_Federation","Raspberries",2014,16600,144000
"21799",48316,625519,625519,"Russian_Federation","Rice, paddy",2000,167600,584312
"21800",48317,625525,625525,"Russian_Federation","Rice, paddy",2006,156200,680610
"21801",48318,625529,625529,"Russian_Federation","Rice, paddy",2010,200878,1060658
"21802",48319,625533,625533,"Russian_Federation","Rice, paddy",2014,195552,1048566
"21807",48324,625569,625569,"Russian_Federation","Rye",2000,3438600,5444421
"21808",48325,625575,625575,"Russian_Federation","Rye",2006,1733300,2959347
"21809",48326,625579,625579,"Russian_Federation","Rye",2010,1367463,1635631
"21810",48327,625583,625583,"Russian_Federation","Rye",2014,1858404,3280759
"21815",48332,625619,625619,"Russian_Federation","Sorghum",2000,96800,82744
"21816",48333,625625,625625,"Russian_Federation","Sorghum",2006,34600,35479
"21817",48334,625629,625629,"Russian_Federation","Sorghum",2010,8723,9167
"21818",48335,625633,625633,"Russian_Federation","Sorghum",2014,149524,219793
"21819",48336,625644,625644,"Russian_Federation","Soybeans",2000,337260,341754
"21820",48337,625650,625650,"Russian_Federation","Soybeans",2006,810130,804536
"21821",48338,625654,625654,"Russian_Federation","Soybeans",2010,1036263,1222371
"21822",48339,625658,625658,"Russian_Federation","Soybeans",2014,1915895,2363562
"21823",48340,625669,625669,"Russian_Federation","Strawberries",2000,22000,160000
"21824",48341,625675,625675,"Russian_Federation","Strawberries",2006,34200,227000
"21825",48342,625679,625679,"Russian_Federation","Strawberries",2010,26000,165000
"21826",48343,625683,625683,"Russian_Federation","Strawberries",2014,27700,189000
"21827",48344,625694,625694,"Russian_Federation","Sugar beet",2000,746540,14050869
"21828",48345,625700,625700,"Russian_Federation","Sugar beet",2006,942750,30672874
"21829",48346,625704,625704,"Russian_Federation","Sugar beet",2010,923761,22255939
"21830",48347,625708,625708,"Russian_Federation","Sugar beet",2014,905406,33513369
"21831",48348,625720,625720,"Russian_Federation","Sunflower seed",2000,4368370,3918549
"21832",48349,625726,625726,"Russian_Federation","Sunflower seed",2006,5942690,6743376
"21833",48350,625730,625730,"Russian_Federation","Sunflower seed",2010,5575098,5344821
"21834",48351,625734,625734,"Russian_Federation","Sunflower seed",2014,6443406,8475346
"21843",48360,625795,625795,"Russian_Federation","Tomatoes",2000,131993,1508968
"21844",48361,625801,625801,"Russian_Federation","Tomatoes",2006,121141,1926998
"21845",48362,625805,625805,"Russian_Federation","Tomatoes",2010,115160,2049640
"21846",48363,625809,625809,"Russian_Federation","Tomatoes",2014,118421,2819193
"21851",48368,625845,625845,"Russian_Federation","Triticale",2000,NA,NA
"21852",48369,625851,625851,"Russian_Federation","Triticale",2006,NA,NA
"21853",48370,625855,625855,"Russian_Federation","Triticale",2010,140705,249150
"21854",48371,625859,625859,"Russian_Federation","Triticale",2014,247553,654135
"21875",48392,625994,625994,"Russian_Federation","Watermelons",2000,126000,572000
"21876",48393,626000,626000,"Russian_Federation","Watermelons",2006,117410,985510
"21877",48394,626004,626004,"Russian_Federation","Watermelons",2010,117800,1151580
"21878",48395,626008,626008,"Russian_Federation","Watermelons",2014,137440,1427743
"21879",48396,626019,626019,"Russian_Federation","Wheat",2000,21346000,34460052
"21880",48397,626025,626025,"Russian_Federation","Wheat",2006,23049100,44926880
"21881",48398,626029,626029,"Russian_Federation","Wheat",2010,21639828,41507581
"21882",48399,626033,626033,"Russian_Federation","Wheat",2014,23907772,59711382
"21883",49292,638390,638390,"Saudi_Arabia","Artichokes",2000,NA,NA
"21884",49293,638396,638396,"Saudi_Arabia","Artichokes",2006,0,0
"21885",49294,638439,638439,"Saudi_Arabia","Barley",2000,25550,118492
"21886",49295,638445,638445,"Saudi_Arabia","Barley",2006,5000,31000
"21887",49296,638449,638449,"Saudi_Arabia","Barley",2010,2366,16391
"21888",49297,638453,638453,"Saudi_Arabia","Barley",2014,963,7555
"21921",49330,638901,638901,"Saudi_Arabia","Cucumbers and gherkins",2000,2723,135948
"21922",49331,638907,638907,"Saudi_Arabia","Cucumbers and gherkins",2006,3636,242004
"21923",49332,638911,638911,"Saudi_Arabia","Cucumbers and gherkins",2010,3149,220978
"21924",49333,638915,638915,"Saudi_Arabia","Cucumbers and gherkins",2014,1626,128179
"21925",49334,638957,638957,"Saudi_Arabia","Dates",2000,142450,734844
"21926",49335,638963,638963,"Saudi_Arabia","Dates",2006,152402,977036
"21927",49336,638967,638967,"Saudi_Arabia","Dates",2010,155118,991546
"21928",49337,638971,638971,"Saudi_Arabia","Dates",2014,107281,760160
"21929",49338,639013,639013,"Saudi_Arabia","Eggplants (aubergines)",2000,4852,65369
"21930",49339,639019,639019,"Saudi_Arabia","Eggplants (aubergines)",2006,4454,71009
"21931",49340,639023,639023,"Saudi_Arabia","Eggplants (aubergines)",2010,4179,61007
"21932",49341,639027,639027,"Saudi_Arabia","Eggplants (aubergines)",2014,2064,32089
"21933",49342,639070,639070,"Saudi_Arabia","Fruit, citrus nes",2000,14527,124690
"21934",49343,639076,639076,"Saudi_Arabia","Fruit, citrus nes",2006,13498,160129
"21935",49344,639080,639080,"Saudi_Arabia","Fruit, citrus nes",2010,13015,105317
"21936",49345,639084,639084,"Saudi_Arabia","Fruit, citrus nes",2014,10348,91206
"21941",49350,639182,639182,"Saudi_Arabia","Grapes",2000,8250,116745
"21942",49351,639188,639188,"Saudi_Arabia","Grapes",2006,11302,136235
"21943",49352,639192,639192,"Saudi_Arabia","Grapes",2010,12383,138576
"21944",49353,639196,639196,"Saudi_Arabia","Grapes",2014,3817,42209
"21945",49354,639211,639211,"Saudi_Arabia","Groundnuts, with shell",2000,1014,3990
"21946",49355,639217,639217,"Saudi_Arabia","Groundnuts, with shell",2006,1000,4000
"21947",49356,639221,639221,"Saudi_Arabia","Groundnuts, with shell",2010,500,2000
"21948",49357,639225,639225,"Saudi_Arabia","Groundnuts, with shell",2014,501,2049
"21949",49358,639268,639268,"Saudi_Arabia","Maize",2000,6464,40607
"21950",49359,639274,639274,"Saudi_Arabia","Maize",2006,21629,125887
"21951",49360,639278,639278,"Saudi_Arabia","Maize",2010,14951,79384
"21952",49361,639282,639282,"Saudi_Arabia","Maize",2014,12474,80000
"21953",49362,639314,639314,"Saudi_Arabia","Melons, other (inc.cantaloupes)",2000,7255,105400
"21954",49363,639320,639320,"Saudi_Arabia","Melons, other (inc.cantaloupes)",2006,11896,216139
"21955",49364,639324,639324,"Saudi_Arabia","Melons, other (inc.cantaloupes)",2010,12783,267347
"21956",49365,639328,639328,"Saudi_Arabia","Melons, other (inc.cantaloupes)",2014,3827,73187
"21957",49366,639370,639370,"Saudi_Arabia","Millet",2000,6552,8505
"21958",49367,639376,639376,"Saudi_Arabia","Millet",2006,3975,6596
"21959",49368,639380,639380,"Saudi_Arabia","Millet",2010,3448,5969
"21960",49369,639384,639384,"Saudi_Arabia","Millet",2014,3802,6521
"21969",49378,639534,639534,"Saudi_Arabia","Okra",2000,6568,52539
"21970",49379,639540,639540,"Saudi_Arabia","Okra",2006,4400,57900
"21971",49380,639544,639544,"Saudi_Arabia","Okra",2010,4430,52884
"21972",49381,639548,639548,"Saudi_Arabia","Okra",2014,2171,31111
"21973",49382,639590,639590,"Saudi_Arabia","Onions, dry",2000,3158,94651
"21974",49383,639596,639596,"Saudi_Arabia","Onions, dry",2006,2316,58187
"21975",49384,639600,639600,"Saudi_Arabia","Onions, dry",2010,3773,93360
"21976",49385,639604,639604,"Saudi_Arabia","Onions, dry",2014,4612,132685
"21977",49386,639646,639646,"Saudi_Arabia","Potatoes",2000,14524,380579
"21978",49387,639652,639652,"Saudi_Arabia","Potatoes",2006,19361,468596
"21979",49388,639656,639656,"Saudi_Arabia","Potatoes",2010,15312,398993
"21980",49389,639660,639660,"Saudi_Arabia","Potatoes",2014,17073,442846
"21989",49398,639814,639814,"Saudi_Arabia","Pumpkins, squash and gourds",2000,6150,78422
"21990",49399,639820,639820,"Saudi_Arabia","Pumpkins, squash and gourds",2006,6210,124410
"21991",49400,639824,639824,"Saudi_Arabia","Pumpkins, squash and gourds",2010,6064,126338
"21992",49401,639828,639828,"Saudi_Arabia","Pumpkins, squash and gourds",2014,3356,68402
"21993",49402,639861,639861,"Saudi_Arabia","Rice, paddy",2000,0,0
"21994",49403,639867,639867,"Saudi_Arabia","Rice, paddy",2006,0,0
"21995",49404,639871,639871,"Saudi_Arabia","Rice, paddy",2010,0,0
"21996",49405,639875,639875,"Saudi_Arabia","Rice, paddy",2014,0,0
"22001",49410,639973,639973,"Saudi_Arabia","Sesame seed",2000,2350,3400
"22002",49411,639979,639979,"Saudi_Arabia","Sesame seed",2006,3049,5348
"22003",49412,639983,639983,"Saudi_Arabia","Sesame seed",2010,2906,5254
"22004",49413,639987,639987,"Saudi_Arabia","Sesame seed",2014,3086,6157
"22005",49414,640029,640029,"Saudi_Arabia","Sorghum",2000,158582,212248
"22006",49415,640035,640035,"Saudi_Arabia","Sorghum",2006,104000,248900
"22007",49416,640039,640039,"Saudi_Arabia","Sorghum",2010,43899,114022
"22008",49417,640043,640043,"Saudi_Arabia","Sorghum",2014,102000,265000
"22009",49418,640085,640085,"Saudi_Arabia","Tomatoes",2000,12458,310401
"22010",49419,640091,640091,"Saudi_Arabia","Tomatoes",2006,13998,480188
"22011",49420,640095,640095,"Saudi_Arabia","Tomatoes",2010,15374,492402
"22012",49421,640099,640099,"Saudi_Arabia","Tomatoes",2014,11684,389531
"22021",49430,640253,640253,"Saudi_Arabia","Watermelons",2000,14425,275213
"22022",49431,640259,640259,"Saudi_Arabia","Watermelons",2006,18522,384445
"22023",49432,640263,640263,"Saudi_Arabia","Watermelons",2010,17531,338881
"22024",49433,640267,640267,"Saudi_Arabia","Watermelons",2014,24558,533476
"22025",49434,640309,640309,"Saudi_Arabia","Wheat",2000,419220,1787542
"22026",49435,640315,640315,"Saudi_Arabia","Wheat",2006,468271,2630394
"22027",49436,640319,640319,"Saudi_Arabia","Wheat",2010,219505,1349389
"22028",49437,640323,640323,"Saudi_Arabia","Wheat",2014,116718,5e+05
"22033",50257,649596,649596,"Slovakia","Apples",2000,3053,81497
"22034",50258,649602,649602,"Slovakia","Apples",2006,3345,30776
"22035",50259,649606,649606,"Slovakia","Apples",2010,2683,34215
"22036",50260,649610,649610,"Slovakia","Apples",2014,2557,48494
"22037",50261,649620,649620,"Slovakia","Apricots",2000,1500,3747
"22038",50262,649626,649626,"Slovakia","Apricots",2006,1180,1780
"22039",50263,649630,649630,"Slovakia","Apricots",2010,710,1198
"22040",50264,649634,649634,"Slovakia","Apricots",2014,177,398
"22041",50265,649644,649644,"Slovakia","Asparagus",2000,144,491
"22042",50266,649650,649650,"Slovakia","Asparagus",2006,304,1080
"22043",50267,649654,649654,"Slovakia","Asparagus",2010,360,744
"22044",50268,649658,649658,"Slovakia","Asparagus",2014,247,746
"22045",50269,649668,649668,"Slovakia","Barley",2000,199365,396748
"22046",50270,649674,649674,"Slovakia","Barley",2006,184519,641768
"22047",50271,649678,649678,"Slovakia","Barley",2010,133008,361390
"22048",50272,649682,649682,"Slovakia","Barley",2014,138826,675853
"22053",50277,649716,649716,"Slovakia","Beans, green",2000,917,2437
"22054",50278,649722,649722,"Slovakia","Beans, green",2006,216,1062
"22055",50279,649726,649726,"Slovakia","Beans, green",2010,220,998
"22056",50280,649730,649730,"Slovakia","Beans, green",2014,3,3
"22065",50289,649788,649788,"Slovakia","Buckwheat",2000,234,215
"22066",50290,649794,649794,"Slovakia","Buckwheat",2006,546,340
"22067",50291,649798,649798,"Slovakia","Buckwheat",2010,86,54
"22068",50292,649802,649802,"Slovakia","Buckwheat",2014,176,67
"22077",50301,649861,649861,"Slovakia","Cauliflowers and broccoli",2000,1880,17909
"22078",50302,649867,649867,"Slovakia","Cauliflowers and broccoli",2006,1104,12239
"22079",50303,649871,649871,"Slovakia","Cauliflowers and broccoli",2010,1048,6820
"22080",50304,649875,649875,"Slovakia","Cauliflowers and broccoli",2014,174,946
"22085",50309,649909,649909,"Slovakia","Cereals, nes",2000,900,1800
"22086",50310,649915,649915,"Slovakia","Cereals, nes",2006,91,99
"22087",50311,649919,649919,"Slovakia","Cereals, nes",2010,250,250
"22088",50312,649923,649923,"Slovakia","Cereals, nes",2014,44,120
"22093",50317,649957,649957,"Slovakia","Cherries",2000,1380,3937
"22094",50318,649963,649963,"Slovakia","Cherries",2006,1130,1572
"22095",50319,649967,649967,"Slovakia","Cherries",2010,752,1920
"22096",50320,649971,649971,"Slovakia","Cherries",2014,145,934
"22097",50321,649981,649981,"Slovakia","Cherries, sour",2000,600,1644
"22098",50322,649987,649987,"Slovakia","Cherries, sour",2006,450,818
"22099",50323,649991,649991,"Slovakia","Cherries, sour",2010,170,366
"22100",50324,649995,649995,"Slovakia","Cherries, sour",2014,54,61
"22113",50337,650080,650080,"Slovakia","Chillies and peppers, green",2000,2900,35400
"22114",50338,650086,650086,"Slovakia","Chillies and peppers, green",2006,2219,28616
"22115",50339,650090,650090,"Slovakia","Chillies and peppers, green",2010,2054,23584
"22116",50340,650094,650094,"Slovakia","Chillies and peppers, green",2014,292,5083
"22121",50345,650128,650128,"Slovakia","Cucumbers and gherkins",2000,3600,44700
"22122",50346,650134,650134,"Slovakia","Cucumbers and gherkins",2006,2348,32038
"22123",50347,650138,650138,"Slovakia","Cucumbers and gherkins",2010,2218,27318
"22124",50348,650142,650142,"Slovakia","Cucumbers and gherkins",2014,120,3264
"22125",50349,650152,650152,"Slovakia","Currants",2000,513,3919
"22126",50350,650158,650158,"Slovakia","Currants",2006,714,205
"22127",50351,650162,650162,"Slovakia","Currants",2010,635,265
"22128",50352,650166,650166,"Slovakia","Currants",2014,279,103
"22141",50365,650247,650247,"Slovakia","Garlic",2000,1075,4276
"22142",50366,650253,650253,"Slovakia","Garlic",2006,614,2612
"22143",50367,650257,650257,"Slovakia","Garlic",2010,523,2141
